run_id,experiment_tag,timestamp_s,sample_kind,track_id,source,source_label,x_m,y_m,z_m,cleaned_x_m,cleaned_y_m,cleaned_z_m,confidence,position_uncertainty_m
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,0.000000000,target_map,1,0,detected,4.146886,8.796710,0.323083,4.109126,8.777955,0.327171,0.648245,0.158797
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,0.099956036,target_map,1,0,detected,4.093326,8.770359,0.328079,4.098639,8.772654,0.325592,0.658437,0.150541
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,0.200043678,target_map,1,0,detected,4.087166,8.766796,0.330352,4.133835,8.790023,0.326150,0.641960,0.185561
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,0.299852848,target_map,1,0,detected,4.067180,8.756751,0.320855,4.123405,8.785658,0.327411,0.617732,0.178071
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,0.401445866,target_map,1,0,detected,4.274616,8.859499,0.328382,4.126965,8.787767,0.326079,0.658817,0.174209
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,0.499787092,target_map,1,0,detected,4.094740,8.774884,0.329386,4.129867,8.789675,0.323834,0.630981,0.166859
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,0.600065947,target_map,1,0,detected,4.111123,8.780903,0.321420,4.134877,8.792680,0.323029,0.664286,0.157718
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,0.700078726,target_map,1,0,detected,4.101676,8.776340,0.319127,4.109939,8.779734,0.321650,0.647582,0.192729
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,0.800091982,target_map,1,0,detected,4.092229,8.771776,0.316834,4.121734,8.783883,0.319885,0.630879,0.227736
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,0.899797916,target_map,1,0,detected,4.149929,8.794767,0.321486,4.105960,8.775418,0.320692,0.620335,0.182879
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,0.999835968,target_map,1,0,detected,4.153712,8.795631,0.320559,4.087607,8.765622,0.322016,0.604448,0.217890
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,1.100022793,target_map,1,0,detected,4.032255,8.738574,0.325454,4.068801,8.756285,0.322569,0.639170,0.176215
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,1.200073004,target_map,1,0,detected,4.009912,8.727363,0.325747,4.034415,8.740484,0.321960,0.622878,0.211233
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,1.300062895,target_map,1,0,detected,3.998198,8.725087,0.319598,4.006261,8.728687,0.322779,0.617577,0.170936
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,1.400757074,target_map,1,0,detected,3.978000,8.715763,0.318444,4.000935,8.727842,0.322728,0.601794,0.206181
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,1.500673532,target_map,1,0,detected,4.012941,8.736647,0.324654,4.012698,8.734627,0.322792,0.636006,0.167470
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,1.600090742,target_map,1,0,detected,4.005623,8.734352,0.325197,4.028669,8.742792,0.324212,0.620004,0.202256
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,1.700048447,target_map,1,0,detected,4.068728,8.761287,0.326069,4.036415,8.747159,0.325108,0.636022,0.162175
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,1.800749063,target_map,1,0,detected,4.078055,8.765910,0.326698,4.035613,8.746679,0.324674,0.619870,0.197418
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,1.899782658,target_map,1,0,detected,4.016730,8.737601,0.322922,4.034722,8.745990,0.324044,0.640283,0.152878
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,2.000106335,target_map,1,0,detected,4.008928,8.734244,0.322483,4.044313,8.749678,0.324227,0.624196,0.187979
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,2.099824429,target_map,1,0,detected,4.001169,8.730906,0.322046,4.055279,8.753801,0.324407,0.608198,0.222889
tracking_cdrone3_20260822_203534_108_milestone4,milestone4,2.199851990,target_map,1,0,detected,4.116683,8.779728,0.326987,4.086848,8.768683,0.324236,0.629577,0.169936
