run_id,experiment_tag,timestamp_s,sample_kind,track_id,source,source_label,x_m,y_m,z_m,cleaned_x_m,cleaned_y_m,cleaned_z_m,confidence,position_uncertainty_m
tracking_cdrone3_20260822_200257_514_milestone4,milestone4,0.000000000,target_map,1,0,detected,3.154106,3.894563,0.209058,3.168870,3.900099,0.213491,0.616184,0.162159
tracking_cdrone3_20260822_200257_514_milestone4,milestone4,0.099277973,target_map,1,0,detected,3.172529,3.901570,0.214554,3.164212,3.897962,0.210683,0.625287,0.153721
tracking_cdrone3_20260822_200257_514_milestone4,milestone4,0.200338125,target_map,1,0,detected,3.179976,3.904164,0.216860,3.171179,3.900797,0.210805,0.609449,0.189087
tracking_cdrone3_20260822_200257_514_milestone4,milestone4,0.299500465,target_map,1,0,detected,3.150239,3.891552,0.202259,3.181210,3.904308,0.209680,0.624601,0.175591
tracking_cdrone3_20260822_200257_514_milestone4,milestone4,0.399543762,target_map,1,0,detected,3.199048,3.912138,0.211295,3.189848,3.907182,0.207033,0.609195,0.167035
tracking_cdrone3_20260822_200257_514_milestone4,milestone4,0.499507904,target_map,1,0,detected,3.204257,3.912114,0.203432,3.190596,3.907898,0.206045,0.630096,0.152775
tracking_cdrone3_20260822_200257_514_milestone4,milestone4,0.599607229,target_map,1,0,detected,3.215719,3.915942,0.201318,3.197031,3.911192,0.208297,0.614290,0.187824
tracking_cdrone3_20260822_200257_514_milestone4,milestone4,0.700683832,target_map,1,0,detected,3.183721,3.907743,0.211923,3.193439,3.910426,0.209066,0.620602,0.167412
tracking_cdrone3_20260822_200257_514_milestone4,milestone4,0.799497843,target_map,1,0,detected,3.182412,3.908024,0.213520,3.198304,3.911516,0.210125,0.605075,0.202003
tracking_cdrone3_20260822_200257_514_milestone4,milestone4,0.899449587,target_map,1,0,detected,3.181088,3.908307,0.215135,3.202369,3.912220,0.211643,0.589372,0.236988
tracking_cdrone3_20260822_200257_514_milestone4,milestone4,0.999457598,target_map,1,0,detected,3.228581,3.917563,0.208731,3.195680,3.908849,0.210680,0.603296,0.182592
