run_id,experiment_tag,timestamp_s,sample_kind,track_id,source,source_label,x_m,y_m,z_m,cleaned_x_m,cleaned_y_m,cleaned_z_m,confidence,position_uncertainty_m
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,1.798834085,target_map,6,2,predicted,-11.458236,0.400109,1.931140,-11.458233,0.400113,1.931135,0.435706,0.353393
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,1.898675919,target_map,6,2,predicted,-11.460393,0.396773,1.935108,-11.460393,0.396773,1.935108,0.422982,0.388339
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,1.998880386,target_map,6,2,predicted,-11.462558,0.393424,1.939090,-11.462570,0.393405,1.939112,0.410209,0.423419
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,2.098581553,target_map,6,2,predicted,-11.464712,0.390092,1.943052,-11.464730,0.390064,1.943085,0.397504,0.458312
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,2.202235937,target_map,6,2,predicted,-11.466951,0.386629,1.947170,-11.466904,0.386702,1.947084,0.384297,0.494583
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,2.298742056,target_map,6,2,predicted,-11.469037,0.383404,1.951006,-11.469064,0.383363,1.951055,0.371995,0.528368
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,2.401838779,target_map,6,2,predicted,-11.471264,0.379959,1.955103,-11.471225,0.380020,1.955030,0.358857,0.564449
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,2.498545170,target_map,6,2,predicted,-11.473353,0.376728,1.958946,-11.473370,0.376703,1.958976,0.346532,0.598298
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,2.598728657,target_map,6,2,predicted,-11.475518,0.373380,1.962927,-11.475530,0.373361,1.962949,0.333765,0.633362
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,2.698640823,target_map,6,2,predicted,-11.477676,0.370042,1.966897,-11.477678,0.370040,1.966899,0.321033,0.668328
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,2.798720837,target_map,6,2,predicted,-11.479839,0.366697,1.970874,-11.479839,0.366698,1.970874,0.308277,0.703360
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,2.898800850,target_map,6,2,predicted,-11.482001,0.363353,1.974851,-11.481999,0.363357,1.974847,0.295524,0.738386
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,2.998657703,target_map,6,2,predicted,-11.484159,0.360016,1.978820,-11.484159,0.360017,1.978819,0.282797,0.773338
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,3.098650932,target_map,6,2,predicted,-11.486320,0.356675,1.982793,-11.486319,0.356675,1.982793,0.270053,0.808336
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,3.198374271,target_map,6,2,predicted,-11.488474,0.353342,1.986757,-11.488479,0.353334,1.986766,0.257342,0.843245
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,3.298704386,target_map,6,2,predicted,-11.490642,0.349991,1.990743,-11.490640,0.349992,1.990740,0.244560,0.878351
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,3.398810148,target_map,6,2,predicted,-11.492804,0.346646,1.994720,-11.492803,0.346647,1.994719,0.231803,0.913386
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,3.498654127,target_map,6,2,predicted,-11.494962,0.343309,1.998689,-11.494972,0.343293,1.998707,0.219077,0.948337
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,3.599263906,target_map,6,2,predicted,-11.497135,0.339947,2.002687,-11.497146,0.339930,2.002707,0.206255,0.983550
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,3.700220108,target_map,6,2,predicted,-11.499316,0.336573,2.006699,-11.499306,0.336590,2.006679,0.193388,1.018887
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,3.801958799,target_map,6,2,predicted,-11.501514,0.333174,2.010741,-11.501467,0.333248,2.010653,0.180423,1.054494
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,3.898621798,target_map,6,2,predicted,-11.503603,0.329944,2.014582,-11.503625,0.329910,2.014623,0.168105,1.088323
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,3.998703241,target_map,6,2,predicted,-11.505765,0.326601,2.018559,-11.505789,0.326564,2.018603,0.155353,1.123345
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,4.098734379,target_map,6,2,predicted,-11.507927,0.323257,2.022535,-11.507935,0.323244,2.022550,0.142602,1.158364
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,4.200953960,target_map,6,2,predicted,-11.510136,0.319841,2.026597,-11.510096,0.319902,2.026525,0.129574,1.194143
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,4.298628807,target_map,6,2,predicted,-11.512246,0.316578,2.030478,-11.512263,0.316552,2.030509,0.117126,1.228329
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,4.398710728,target_map,6,2,predicted,-11.514408,0.313234,2.034455,-11.514423,0.313211,2.034482,0.104373,1.263355
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,4.499988794,target_map,6,2,predicted,-11.516596,0.309849,2.038480,-11.516573,0.309885,2.038437,0.091464,1.298807
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,4.598685980,target_map,6,2,predicted,-11.518728,0.306551,2.042402,-11.518735,0.306542,2.042414,0.078886,1.333351
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,4.698526144,target_map,6,2,predicted,-11.520885,0.303215,2.046370,-11.520895,0.303200,2.046388,0.066162,1.368294
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,4.798967123,target_map,6,2,predicted,-11.523056,0.299859,2.050361,-11.523051,0.299867,2.050352,0.053362,1.403448
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,4.898752213,target_map,6,2,predicted,-11.525211,0.296525,2.054326,-11.525212,0.296525,2.054326,0.040646,1.438370
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,4.998740673,target_map,6,2,predicted,-11.527372,0.293184,2.058299,-11.527376,0.293177,2.058307,0.027904,1.473365
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,5.098750591,target_map,6,2,predicted,-11.529532,0.289842,2.062274,-11.529535,0.289838,2.062278,0.015158,1.508370
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,5.199470282,target_map,6,2,predicted,-11.531709,0.286476,2.066276,-11.531695,0.286497,2.066251,0.002322,1.543623
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,5.298546314,target_map,6,2,predicted,-11.533850,0.283165,2.070213,-11.537316,0.300840,2.056951,0.000000,1.578300
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,5.398662090,target_map,6,2,predicted,-11.536013,0.279820,2.074192,-11.542744,0.315778,2.047045,0.000000,1.613340
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,5.498577118,target_map,6,0,detected,-11.555474,0.364899,2.011801,-11.547980,0.331313,2.036528,0.462634,0.159577
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,5.598895788,target_map,6,0,detected,-11.556676,0.364527,2.012743,-11.553739,0.346159,2.023427,0.450969,0.194634
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,5.699845791,target_map,6,0,detected,-11.557888,0.364153,2.013694,-11.559432,0.361370,2.009357,0.439197,0.230015
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,5.799156189,target_map,6,0,detected,-11.562646,0.357396,2.004706,-11.561050,0.358673,2.007363,0.458357,0.172430
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,5.898734093,target_map,6,0,detected,-11.564477,0.355874,2.003841,-11.562632,0.355696,2.004998,0.446782,0.207219
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,6.013830662,target_map,6,0,detected,-11.563561,0.351416,2.001832,-11.564216,0.352370,2.002224,0.462068,0.161278
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,6.098803997,target_map,6,0,detected,-11.564589,0.349638,2.000915,-11.565091,0.349977,2.001031,0.452173,0.191015
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,6.199756145,target_map,6,0,detected,-11.565809,0.347526,1.999825,-11.565840,0.347474,1.999798,0.440416,0.226352
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,6.299776077,target_map,6,2,predicted,-11.567019,0.345432,1.998744,-11.567012,0.345444,1.998751,0.428768,0.261359
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,6.399061918,target_map,6,2,predicted,-11.568220,0.343355,1.997672,-11.568222,0.343351,1.997670,0.417207,0.296106
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,6.498656511,target_map,6,2,predicted,-11.569424,0.341271,1.996597,-11.569434,0.341254,1.996588,0.405610,0.330959
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,6.599019051,target_map,6,2,predicted,-11.570638,0.339170,1.995513,-11.570640,0.339166,1.995511,0.393919,0.366095
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,6.700760841,target_map,6,2,predicted,-11.571868,0.337041,1.994414,-11.571848,0.337075,1.994432,0.382072,0.401702
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,6.798562765,target_map,6,2,predicted,-11.573051,0.334994,1.993358,-11.573058,0.334982,1.993352,0.370681,0.435935
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,6.898698330,target_map,6,2,predicted,-11.574262,0.332899,1.992277,-11.574266,0.332892,1.992273,0.359021,0.470981
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,6.998645544,target_map,6,2,predicted,-11.575471,0.330807,1.991197,-11.575471,0.330808,1.991197,0.347381,0.505963
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,7.098598957,target_map,6,2,predicted,-11.576679,0.328716,1.990118,-11.576680,0.328714,1.990117,0.335741,0.540946
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,7.198655128,target_map,6,2,predicted,-11.577889,0.326622,1.989037,-11.577892,0.326618,1.989035,0.324089,0.575965
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,7.298807621,target_map,6,2,predicted,-11.579101,0.324526,1.987956,-11.579101,0.324526,1.987956,0.312427,0.611015
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,7.399497509,target_map,6,2,predicted,-11.580317,0.322420,1.986869,-11.580313,0.322429,1.986873,0.300704,0.646250
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,7.498642921,target_map,6,2,predicted,-11.581517,0.320344,1.985798,-11.581522,0.320337,1.985794,0.289155,0.680959
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,7.599623919,target_map,6,2,predicted,-11.582739,0.318231,1.984707,-11.582731,0.318244,1.984714,0.277394,0.716305
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,7.698458672,target_map,6,2,predicted,-11.583934,0.316162,1.983640,-11.583938,0.316155,1.983636,0.265884,0.750899
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,7.798746586,target_map,6,2,predicted,-11.585147,0.314064,1.982557,-11.585150,0.314059,1.982554,0.254206,0.785996
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,7.898775339,target_map,6,2,predicted,-11.586355,0.311972,1.981478,-11.586357,0.311970,1.981476,0.242565,0.820982
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,7.999461412,target_map,6,2,predicted,-11.587574,0.309864,1.980389,-11.587567,0.309876,1.980396,0.230831,0.856248
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,8.098678112,target_map,6,2,predicted,-11.588774,0.307787,1.979318,-11.588778,0.307780,1.979314,0.219278,0.890972
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,8.198677540,target_map,6,2,predicted,-11.589983,0.305695,1.978238,-11.589991,0.305682,1.978231,0.207632,0.925973
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,8.299713612,target_map,6,2,predicted,-11.591205,0.303581,1.977147,-11.591198,0.303593,1.977153,0.195871,0.961321
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,8.399973154,target_map,6,2,predicted,-11.592418,0.301482,1.976064,-11.603973,0.304076,1.979515,0.184189,0.996430
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,8.498573542,target_map,6,2,predicted,-11.593610,0.299419,1.975000,-11.616859,0.304844,1.982068,0.172708,1.030936
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,8.598719120,target_map,6,0,detected,-11.652651,0.310206,1.991128,-11.629853,0.305900,1.984815,0.416339,0.152192
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,8.698685884,target_map,6,0,detected,-11.654411,0.309534,1.991003,-11.647777,0.307829,1.988080,0.405918,0.187180
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,8.798796415,target_map,6,0,detected,-11.656176,0.308861,1.990878,-11.666733,0.310148,1.991595,0.395482,0.222219
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,8.899097204,target_map,6,0,detected,-11.682039,0.311128,1.992390,-11.675149,0.310286,1.991922,0.500976,0.160834
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,8.998946190,target_map,6,0,detected,-11.688386,0.311011,1.992576,-11.683845,0.311025,1.992754,0.488374,0.195779
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,9.098810911,target_map,6,0,detected,-11.694734,0.310894,1.992761,-11.693340,0.311967,1.993731,0.475768,0.230732
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,9.198544502,target_map,6,0,detected,-11.697889,0.313228,1.995163,-11.697531,0.312603,1.994570,0.438016,0.179701
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,9.298977613,target_map,6,0,detected,-11.703652,0.313572,1.995765,-11.701338,0.313346,1.995498,0.426783,0.214842
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,9.399097443,target_map,6,0,detected,-11.702994,0.314309,1.996583,-11.704777,0.314197,1.996520,0.595692,0.158013
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,9.498614311,target_map,6,0,detected,-11.707420,0.314727,1.997220,-11.706489,0.314748,1.997752,0.580787,0.192841
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,9.599960089,target_map,6,0,detected,-11.711929,0.315152,1.997870,-11.707554,0.315332,1.999106,0.565607,0.228314
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,9.698600531,target_map,6,0,detected,-11.706447,0.315982,2.001322,-11.711464,0.317353,2.000862,0.509542,0.182061
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,9.798753023,target_map,6,0,detected,-11.708981,0.316490,2.002536,-11.715416,0.319676,2.002792,0.496484,0.217116
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,9.898674011,target_map,6,0,detected,-11.722544,0.324413,2.005359,-11.719382,0.322296,2.004893,0.705874,0.158059
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,9.999259710,target_map,6,0,detected,-11.727178,0.326342,2.006874,-11.724214,0.325501,2.006261,0.688021,0.193264
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,10.098751068,target_map,6,0,detected,-11.731761,0.328251,2.008372,-11.729244,0.329058,2.007623,0.670364,0.228083
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,10.198662043,target_map,6,0,detected,-11.730606,0.332009,2.008164,-11.731025,0.330878,2.008351,0.537535,0.173910
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,10.298681259,target_map,6,0,detected,-11.734131,0.334274,2.009348,-11.732322,0.332637,2.008948,0.523862,0.208913
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,10.399037123,target_map,6,0,detected,-11.731451,0.333515,2.008999,-11.733147,0.334341,2.009418,0.516672,0.155082
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,10.498626947,target_map,6,0,detected,-11.733662,0.335137,2.009857,-11.736164,0.336361,2.010140,0.503762,0.189936
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,10.598862886,target_map,6,0,detected,-11.735888,0.336770,2.010720,-11.739178,0.338374,2.010795,0.490768,0.225020
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,10.703096390,target_map,6,0,detected,-11.745688,0.342108,2.011774,-11.744821,0.342451,2.011781,0.549203,0.177137
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,10.798866272,target_map,6,0,detected,-11.749202,0.344342,2.012627,-11.751050,0.346984,2.012790,0.535794,0.210656
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,10.898709059,target_map,6,0,detected,-11.759665,0.353900,2.013925,-11.757869,0.351974,2.013825,0.548477,0.164455
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,10.998730659,target_map,6,0,detected,-11.764807,0.357798,2.014905,-11.762057,0.355746,2.014487,0.534620,0.199460
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,11.099391460,target_map,6,0,detected,-11.769982,0.361722,2.015892,-11.766265,0.359686,2.015109,0.520673,0.234694
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,11.198630810,target_map,6,0,detected,-11.766628,0.360968,2.015083,-11.768166,0.362061,2.015053,0.479988,0.182665
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,11.298986197,target_map,6,0,detected,-11.770243,0.364041,2.015740,-11.769578,0.364219,2.014826,0.467659,0.217788
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,11.398591757,target_map,6,0,detected,-11.769168,0.365773,2.013648,-11.770494,0.366154,2.014424,0.646138,0.159155
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,11.498873711,target_map,6,0,detected,-11.771869,0.368589,2.013766,-11.773072,0.369644,2.014580,0.629832,0.194254
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,11.598823547,target_map,6,0,detected,-11.774560,0.371396,2.013884,-11.775546,0.373233,2.014696,0.613581,0.229234
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,11.698617697,target_map,6,0,detected,-11.779521,0.378420,2.015862,-11.780298,0.379957,2.016241,0.453419,0.173564
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,11.798855543,target_map,6,0,detected,-11.782615,0.381986,2.016321,-11.785441,0.387427,2.018052,0.441861,0.208650
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,11.898945332,target_map,6,0,detected,-11.792928,0.399392,2.021372,-11.790966,0.395633,2.020125,0.504812,0.158273
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,11.999301910,target_map,6,0,detected,-11.797582,0.405943,2.022820,-11.794733,0.402065,2.021910,0.492070,0.193401
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,12.098595381,target_map,6,0,detected,-11.802186,0.412423,2.024252,-11.798490,0.408774,2.023857,0.479465,0.228152
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,12.198857069,target_map,6,0,detected,-11.798357,0.410583,2.024785,-11.800795,0.412997,2.025049,0.568595,0.174239
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,12.298748016,target_map,6,0,detected,-11.801396,0.415529,2.026054,-11.801475,0.415525,2.025905,0.554145,0.209202
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,12.399286509,target_map,6,2,predicted,-11.804456,0.420507,2.027332,-11.801628,0.417528,2.026682,0.539602,0.244390
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,12.498512506,target_map,6,0,detected,-11.800978,0.418585,2.027104,-11.803743,0.421130,2.027578,0.466767,0.181579
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,12.599764824,target_map,6,0,detected,-11.802956,0.422436,2.028137,-11.805803,0.424592,2.028426,0.454681,0.217012
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,12.700296640,target_map,6,0,detected,-11.808930,0.428591,2.029262,-11.807751,0.426984,2.029121,0.470173,0.171596
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,12.798658848,target_map,6,0,detected,-11.811697,0.432843,2.030294,-11.810933,0.430407,2.030044,0.458430,0.206021
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,12.900058508,target_map,6,0,detected,-11.814196,0.432465,2.030806,-11.814261,0.433711,2.030945,0.475082,0.157204
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,12.999043703,target_map,6,0,detected,-11.816887,0.435700,2.031720,-11.817617,0.436031,2.031873,0.463264,0.191849
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,13.098752022,target_map,6,0,detected,-11.819597,0.438959,2.032641,-11.821089,0.438075,2.032791,0.451361,0.226745
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,13.199284792,target_map,6,0,detected,-11.825708,0.440188,2.033902,-11.823308,0.439383,2.033435,0.470131,0.171717
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,13.298916340,target_map,6,0,detected,-11.829058,0.443062,2.034886,-11.825355,0.440323,2.034015,0.458238,0.206585
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,13.399094105,target_map,6,0,detected,-11.825292,0.439005,2.034029,-11.827228,0.440891,2.034530,0.476266,0.153733
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,13.498688221,target_map,6,0,detected,-11.827120,0.440398,2.034619,-11.826849,0.440413,2.034471,0.464376,0.188591
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,13.599052668,target_map,6,0,detected,-11.828961,0.441802,2.035214,-11.825897,0.439432,2.034248,0.452395,0.223715
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,13.698602200,target_map,6,0,detected,-11.823812,0.437799,2.033606,-11.825797,0.439334,2.034231,0.470822,0.169692
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,13.798791647,target_map,6,0,detected,-11.824302,0.438156,2.033774,-11.823507,0.438014,2.034755,0.458863,0.204752
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,13.898886204,target_map,6,2,predicted,-11.824791,0.438513,2.033942,-11.820602,0.436305,2.035307,0.446912,0.239789
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,13.998618126,target_map,6,0,detected,-11.815668,0.433803,2.037240,-11.815862,0.433854,2.036099,0.489137,0.183087
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,14.099167347,target_map,6,0,detected,-11.814438,0.433255,2.037973,-11.810291,0.430954,2.036959,0.476544,0.218277
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,14.200523853,target_map,6,0,detected,-11.800114,0.425542,2.037567,-11.803874,0.427598,2.037888,0.499353,0.154536
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,14.298650980,target_map,6,0,detected,-11.796447,0.423658,2.038072,-11.797263,0.424197,2.037527,0.487064,0.188878
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,14.398866892,target_map,6,0,detected,-11.792702,0.421734,2.038588,-11.789919,0.420412,2.036979,0.474514,0.223950
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,14.498937130,target_map,6,1,held,-11.782613,0.416796,2.035436,-11.785038,0.417901,2.036294,0.460920,0.178073
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,14.598690748,target_map,6,1,held,-11.777719,0.414329,2.035232,-11.780034,0.415321,2.035430,0.448427,0.212986
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,14.698605537,target_map,6,0,detected,-11.775712,0.412987,2.034142,-11.774922,0.412679,2.034385,0.551026,0.164121
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,14.798629522,target_map,6,0,detected,-11.771427,0.410758,2.033752,-11.770920,0.409855,2.033109,0.537106,0.199130
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,14.898754120,target_map,6,0,detected,-11.767138,0.408527,2.033363,-11.767022,0.406938,2.031648,0.523177,0.234164
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,14.998914480,target_map,6,0,detected,-11.762604,0.402674,2.029056,-11.762145,0.402407,2.030075,0.716304,0.183542
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,15.099325180,target_map,6,0,detected,-11.758229,0.399743,2.027928,-11.757127,0.397451,2.028328,0.697882,0.218684
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,15.198838949,target_map,6,0,detected,-11.751328,0.390332,2.026276,-11.752830,0.392297,2.026526,0.732668,0.168866
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,15.298744917,target_map,6,0,detected,-11.746336,0.385978,2.025015,-11.748653,0.387516,2.025367,0.714120,0.203830
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,15.398830175,target_map,6,0,detected,-11.745653,0.382759,2.024356,-11.744564,0.382522,2.024213,0.464646,0.157180
tracking_cdrone3_20260822_201250_360_milestone4,milestone4,15.498833656,target_map,6,0,detected,-11.741718,0.378767,2.023258,-11.742731,0.380245,2.023772,0.452971,0.192177
