run_id,experiment_tag,timestamp_s,sample_kind,track_id,source,source_label,x_m,y_m,z_m,cleaned_x_m,cleaned_y_m,cleaned_z_m,confidence,position_uncertainty_m
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,0.000000000,target_map,57,0,detected,-11.856826,-0.484138,1.804749,-11.856543,-0.483170,1.816262,0.759643,0.174970
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,0.100002050,target_map,57,0,detected,-11.856839,-0.483366,1.839555,-11.856356,-0.482659,1.818414,0.740309,0.209965
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,0.199999094,target_map,57,0,detected,-11.855963,-0.482007,1.804482,-11.856211,-0.482176,1.823780,0.703858,0.152422
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,0.299941540,target_map,57,0,detected,-11.855797,-0.481125,1.824869,-11.856270,-0.480749,1.830038,0.686239,0.187406
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,0.399853230,target_map,57,0,detected,-11.855631,-0.480244,1.845246,-11.856358,-0.479206,1.832273,0.668628,0.222375
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,0.500001669,target_map,57,0,detected,-11.857121,-0.477004,1.836039,-11.856654,-0.477662,1.844459,0.711063,0.169662
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,0.600015163,target_map,57,0,detected,-11.857281,-0.475648,1.850728,-11.857025,-0.475475,1.852686,0.693030,0.204667
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,0.700009823,target_map,57,2,predicted,-11.857442,-0.474292,1.865414,-11.857462,-0.473100,1.859314,0.675002,0.239664
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,0.799902916,target_map,57,0,detected,-11.857649,-0.470186,1.866004,-11.857635,-0.471010,1.870261,0.722355,0.168322
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,0.899895906,target_map,57,0,detected,-11.857818,-0.468370,1.878384,-11.859875,-0.466616,1.872363,0.704058,0.203320
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,0.999949455,target_map,57,2,predicted,-11.857986,-0.466553,1.890772,-11.862481,-0.461740,1.872526,0.685750,0.238338
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,1.099745750,target_map,57,0,detected,-11.868483,-0.453677,1.861239,-11.868048,-0.455869,1.872645,0.629385,0.181863
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,1.199964046,target_map,57,0,detected,-11.870471,-0.449912,1.866231,-11.874490,-0.449406,1.871095,0.613250,0.216937
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,1.299965858,target_map,57,0,detected,-11.885482,-0.440833,1.866601,-11.881905,-0.442935,1.867643,0.594425,0.163234
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,1.399975300,target_map,57,0,detected,-11.890026,-0.436054,1.870631,-11.888157,-0.438216,1.870853,0.579422,0.198235
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,1.500000477,target_map,57,0,detected,-11.895062,-0.434197,1.873511,-11.894950,-0.433425,1.873822,0.718534,0.151372
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,1.599949598,target_map,57,0,detected,-11.899743,-0.430083,1.877289,-11.899405,-0.430144,1.877162,0.700566,0.186345
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,1.700105190,target_map,57,0,detected,-11.904435,-0.425959,1.881076,-11.903855,-0.427085,1.880406,0.682558,0.221399
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,1.800144196,target_map,57,0,detected,-11.907760,-0.424430,1.883303,-11.909224,-0.423159,1.884768,0.753700,0.177059
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,1.902322769,target_map,57,0,detected,-11.912272,-0.420755,1.886850,-11.914744,-0.419237,1.889265,0.734062,0.212832
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,1.999962807,target_map,57,1,held,-11.921909,-0.414566,1.895324,-11.920416,-0.415317,1.893898,0.714630,0.153850
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,2.099681139,target_map,57,1,held,-11.927342,-0.410472,1.899773,-11.926528,-0.410872,1.898989,0.695467,0.188758
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,2.199799299,target_map,57,1,held,-11.932796,-0.406363,1.904238,-11.932813,-0.406351,1.904252,0.676233,0.223793
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,2.301206827,target_map,57,2,predicted,-11.938320,-0.402201,1.908762,-11.938260,-0.402246,1.908713,0.656748,0.259288
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,2.399887800,target_map,57,2,predicted,-11.943695,-0.398150,1.913164,-11.943710,-0.398139,1.913176,0.637787,0.293826
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,2.499982357,target_map,57,2,predicted,-11.949146,-0.394042,1.917628,-11.949159,-0.394033,1.917638,0.618560,0.328851
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,2.599902391,target_map,57,2,predicted,-11.954591,-0.389940,1.922086,-11.954592,-0.389939,1.922087,0.599357,0.363831
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,2.700000763,target_map,57,2,predicted,-11.960043,-0.385832,1.926551,-11.960040,-0.385834,1.926548,0.580126,0.398862
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,2.799847603,target_map,57,2,predicted,-11.965483,-0.381733,1.931006,-11.965487,-0.381730,1.931009,0.560940,0.433811
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,2.899935246,target_map,57,2,predicted,-11.970935,-0.377625,1.935470,-11.970935,-0.377624,1.935471,0.541710,0.468841
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,2.999932289,target_map,57,2,predicted,-11.976382,-0.373520,1.939931,-11.976380,-0.373522,1.939929,0.522496,0.503841
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,3.099993467,target_map,57,2,predicted,-11.981833,-0.369413,1.944395,-11.990297,-0.364990,1.936331,0.503272,0.538860
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,3.199718952,target_map,57,2,predicted,-11.987266,-0.365319,1.948844,-12.003932,-0.356741,1.931968,0.484109,0.573766
tracking_cdrone3_20260822_222648_959_milestone4,milestone4,3.299898624,target_map,57,0,detected,-12.035070,-0.339075,1.913016,-12.022429,-0.345423,1.923310,0.417058,0.174740
