run_id,experiment_tag,timestamp_s,sample_kind,track_id,source,source_label,x_m,y_m,z_m,cleaned_x_m,cleaned_y_m,cleaned_z_m,confidence,position_uncertainty_m
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,0.000000000,target_map,4,0,detected,-11.852506,-0.540970,1.744608,-11.852506,-0.540970,1.744608,0.412025,0.166678
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,0.099183798,target_map,4,0,detected,-11.852506,-0.540970,1.744608,-11.854492,-0.538831,1.740740,0.401686,0.201390
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,0.199354649,target_map,4,0,detected,-11.852506,-0.540970,1.744608,-11.855971,-0.537237,1.737859,0.391243,0.236450
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,0.299597502,target_map,4,0,detected,-11.860450,-0.532412,1.729135,-11.857578,-0.534076,1.735592,0.407413,0.182162
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,0.399812937,target_map,4,0,detected,-11.861889,-0.530862,1.726333,-11.859342,-0.530499,1.733168,0.396967,0.217233
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,0.509361982,target_map,4,0,detected,-11.860538,-0.525167,1.733276,-11.861282,-0.526458,1.730567,0.440806,0.161121
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,0.599250317,target_map,4,0,detected,-11.861327,-0.523085,1.732485,-11.862116,-0.523632,1.731169,0.430821,0.192582
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,0.699426413,target_map,4,0,detected,-11.862206,-0.520764,1.731603,-11.862902,-0.520635,1.732208,0.419693,0.227644
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,0.799283028,target_map,4,0,detected,-11.864619,-0.518282,1.732149,-11.862560,-0.519268,1.731168,0.603401,0.173651
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,0.900006056,target_map,4,0,detected,-11.865820,-0.515875,1.731527,-11.861970,-0.518048,1.730057,0.587947,0.208900
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,1.001238585,target_map,4,0,detected,-11.858828,-0.518336,1.728076,-11.861113,-0.517016,1.728888,0.521164,0.150861
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,1.099218130,target_map,4,0,detected,-11.858378,-0.516984,1.726929,-11.862754,-0.516599,1.726793,0.508390,0.185153
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,1.199228525,target_map,4,0,detected,-11.857920,-0.515603,1.725759,-11.864685,-0.516469,1.724471,0.495352,0.220157
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,1.299186945,target_map,4,0,detected,-11.872825,-0.516198,1.721672,-11.868002,-0.516017,1.721095,0.512324,0.174592
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,1.399204969,target_map,4,0,detected,-11.875473,-0.515226,1.719921,-11.871826,-0.515718,1.717299,0.499285,0.209597
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,1.499182940,target_map,4,0,detected,-11.875415,-0.516075,1.711195,-11.876157,-0.515577,1.713090,0.518467,0.158100
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,1.599472284,target_map,4,0,detected,-11.877500,-0.515487,1.707946,-11.878498,-0.515562,1.710109,0.505393,0.193200
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,1.699181080,target_map,4,0,detected,-11.879573,-0.514902,1.704717,-11.880826,-0.515691,1.707031,0.492393,0.228099
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,1.799823523,target_map,4,0,detected,-11.884528,-0.516121,1.706768,-11.882352,-0.515798,1.706163,0.513829,0.170553
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,1.899222136,target_map,4,0,detected,-11.887114,-0.515870,1.704528,-11.883689,-0.516017,1.705695,0.500870,0.205343
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,1.999219179,target_map,4,0,detected,-11.883044,-0.516613,1.706858,-11.884840,-0.516346,1.705622,0.519593,0.155077
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,2.099154711,target_map,4,0,detected,-11.884186,-0.516579,1.705605,-11.885962,-0.516370,1.705360,0.506564,0.190056
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,2.199251652,target_map,4,0,detected,-11.885330,-0.516545,1.704350,-11.886936,-0.516428,1.705389,0.493514,0.225090
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,2.300460577,target_map,4,0,detected,-11.890137,-0.516244,1.705458,-11.890495,-0.516082,1.705278,0.498194,0.176518
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,2.399281502,target_map,4,0,detected,-11.891984,-0.516158,1.704675,-11.894503,-0.515673,1.705366,0.485649,0.211104
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,2.499151945,target_map,4,0,detected,-11.900838,-0.514883,1.706303,-11.900826,-0.514615,1.706088,0.406761,0.168988
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,2.599148035,target_map,4,0,detected,-11.904226,-0.514537,1.706043,-11.907280,-0.513416,1.706633,0.396453,0.203985
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,2.699171543,target_map,4,0,detected,-11.916946,-0.511253,1.707959,-11.914457,-0.512034,1.707381,0.409939,0.158198
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,2.799131870,target_map,4,0,detected,-11.922403,-0.510252,1.708187,-11.921391,-0.510504,1.707450,0.399635,0.193183
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,2.899266243,target_map,4,0,detected,-11.927870,-0.509249,1.708415,-11.928831,-0.508801,1.707539,0.389312,0.228229
tracking_cdrone3_20260822_114411_168_milestone4,milestone4,3.001412153,target_map,4,0,detected,-11.935510,-0.507228,1.706645,-11.931796,-0.507626,1.707043,0.402679,0.172241
