run_id,experiment_tag,timestamp_s,sample_kind,track_id,detector_track_id,source,source_label,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,confidence,distance_m,bbox_area_px,inbound,last_observed_age_s,prediction_horizon_s,position_uncertainty_m,velocity_uncertainty_mps
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423774.490646839,raw,1,1,0,detected,-1.787323,-0.686037,0.173515,-1.342196,0.013522,-0.032957,0.746582,9.970635,874.000,1,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423774.515491009,target_map,1,1,0,detected,-1.478199,-0.688793,0.182935,0.005646,0.001505,0.008125,0.709808,10.278539,874.000,0,0.229088,0.000000,0.230181,0.407272
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423774.597319603,target_map,1,1,0,detected,-1.832341,-0.685540,0.172630,-0.735667,0.008114,-0.014470,0.735161,9.970635,874.000,1,0.061193,0.000000,0.171418,0.365298
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423774.632768869,raw,1,1,0,detected,-1.797828,-0.686948,0.179122,-0.073899,-0.006414,0.039448,0.739258,9.960282,874.000,1,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423774.697775841,target_map,1,1,0,detected,-1.819758,-0.686941,0.180018,-0.371694,0.000124,0.015185,0.728354,9.960282,874.000,1,0.059000,0.000000,0.170650,0.364750
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423774.768281221,raw,1,1,0,detected,-1.797898,-0.685455,0.176908,-0.000522,0.011023,-0.016339,0.711426,9.960191,874.000,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423774.798278809,target_map,1,1,0,detected,-1.802403,-0.685290,0.176850,-0.167549,0.006118,-0.002153,0.706644,9.960191,874.000,0,0.026885,0.000000,0.159410,0.356721
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423774.897411823,target_map,1,1,0,detected,-1.819011,-0.684684,0.176637,-0.167549,0.006118,-0.002153,0.689015,9.960191,874.000,0,0.126008,0.000000,0.194103,0.381502
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423774.903737307,raw,1,1,0,detected,-1.496181,-0.686250,0.177335,2.227975,-0.005872,0.003151,0.715820,10.261765,874.000,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423774.997079849,target_map,1,1,0,detected,-1.392794,-0.686293,0.177404,1.149989,-0.000477,0.000764,0.699732,10.261765,874.000,0,0.089903,0.000000,0.181466,0.372476
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423775.022941828,raw,1,1,0,detected,-1.776030,-0.681803,0.171349,-2.347596,0.037306,-0.050211,0.737793,9.981807,874.000,1,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423775.097429514,target_map,1,1,0,detected,-1.831534,-0.680346,0.169393,-0.773683,0.020304,-0.027272,0.724561,9.981807,874.000,1,0.071740,0.000000,0.175109,0.367935
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423775.158660412,raw,1,1,0,detected,-1.488319,-0.690147,0.179918,2.119548,-0.061469,0.063128,0.713867,10.269781,874.000,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423775.199778795,target_map,1,1,0,detected,-1.461333,-0.690961,0.180659,0.817594,-0.024671,0.022448,0.707977,10.269781,874.000,0,0.033006,0.000000,0.161552,0.358252
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423775.297316313,target_map,1,1,0,detected,-1.381589,-0.693367,0.182849,0.817594,-0.024671,0.022448,0.690570,10.269781,874.000,0,0.130541,0.000000,0.195689,0.382635
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423775.397233486,target_map,1,1,0,detected,-1.299906,-0.695832,0.185092,0.817594,-0.024671,0.022448,0.672740,10.269781,874.000,0,0.230448,0.000000,0.230657,0.407612
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423775.423466206,raw,1,1,0,detected,-1.502732,-0.691695,0.185587,-0.054435,-0.005849,0.021408,0.729004,10.255488,885.500,1,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423775.497333527,target_map,1,1,0,detected,-1.478624,-0.692717,0.187147,0.337978,-0.014319,0.021876,0.716004,10.255488,885.500,1,0.071328,0.000000,0.174965,0.367832
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423775.597352266,target_map,1,1,0,detected,-1.444829,-0.694149,0.189335,0.337978,-0.014319,0.021876,0.697780,10.255488,885.500,1,0.171322,0.000000,0.209963,0.392830
tracking_cdrone3_20260822_113614_463_milestone4,milestone4,1787423775.657902241,raw,1,1,0,detected,-1.759396,-0.685506,0.177016,-1.094749,0.026399,-0.036557,0.751465,9.998651,874.000,1,0.000000,0.000000,0.000000,0.000000
