run_id,experiment_tag,timestamp_s,sample_kind,track_id,source,source_label,x_m,y_m,z_m,cleaned_x_m,cleaned_y_m,cleaned_z_m,confidence,position_uncertainty_m
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,0.000000000,target_map,1,0,detected,4.321845,3.178666,0.256426,4.132722,3.134782,0.265681,0.609806,0.192520
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,0.100188255,target_map,1,0,detected,4.080645,3.122394,0.270152,3.653309,3.022943,0.260578,0.573836,0.156856
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,0.199964285,target_map,1,0,detected,3.995676,3.103287,0.270465,3.801859,3.056064,0.262430,0.559450,0.191781
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,0.300245285,target_map,1,0,detected,2.215073,2.687425,0.245272,3.822831,3.059713,0.265979,0.594940,0.183164
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,0.400320768,target_map,1,0,detected,4.396059,3.188549,0.269838,3.921627,3.081413,0.267378,0.643318,0.170402
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,0.500112534,target_map,1,0,detected,4.426702,3.196912,0.274167,4.075210,3.116819,0.270492,0.614893,0.158508
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,0.600205660,target_map,1,0,detected,4.574626,3.230893,0.277150,4.616691,3.243024,0.279561,0.599412,0.193541
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,0.700165987,target_map,1,0,detected,4.763593,3.280316,0.286034,4.753721,3.276624,0.284633,0.645620,0.167535
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,0.800262928,target_map,1,0,detected,4.922477,3.318450,0.290617,4.642394,3.253292,0.282804,0.629259,0.202569
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,0.900271416,target_map,1,2,predicted,5.081206,3.356547,0.295196,4.484143,3.219521,0.280051,0.612913,0.237570
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,0.999988079,target_map,1,0,detected,3.870067,3.080255,0.265025,4.367727,3.193048,0.277173,0.656847,0.182307
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,1.100038767,target_map,1,0,detected,3.783374,3.062035,0.263380,4.222228,3.159609,0.273460,0.640031,0.217322
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,1.199934244,target_map,1,0,detected,4.181512,3.147954,0.271647,4.050915,3.119624,0.269047,0.614770,0.169680
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,1.301580667,target_map,1,0,detected,4.194983,3.151254,0.272053,4.125220,3.135641,0.270777,0.598927,0.205251
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,1.400125742,target_map,1,0,detected,4.224642,3.156621,0.273128,4.288973,3.173283,0.271204,0.659682,0.163314
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,1.500279188,target_map,1,0,detected,4.241591,3.160342,0.273679,4.393829,3.198834,0.269648,0.643004,0.198371
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,1.599898100,target_map,1,0,detected,4.602139,3.250242,0.265514,4.516796,3.228836,0.267681,0.616026,0.164691
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,1.699907303,target_map,1,0,detected,4.705788,3.275708,0.263868,4.611260,3.249639,0.267856,0.600460,0.199694
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,1.800292492,target_map,1,0,detected,4.809818,3.301268,0.262216,4.715158,3.272372,0.268087,0.584838,0.234826
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,1.900223732,target_map,1,0,detected,4.696964,3.260635,0.274005,4.618353,3.247744,0.268790,0.613763,0.182649
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,2.000186920,target_map,1,0,detected,4.761079,3.274007,0.274831,4.486309,3.214509,0.269729,0.598058,0.217637
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,2.102750778,target_map,1,0,detected,4.118117,3.127101,0.269029,4.318626,3.172570,0.270905,0.629527,0.162620
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,2.200288296,target_map,1,0,detected,4.045567,3.109534,0.268566,4.250515,3.156181,0.271822,0.614041,0.196751
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,2.299944162,target_map,1,0,detected,3.971401,3.091575,0.268093,4.171487,3.137353,0.272881,0.598209,0.231641
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,2.400244951,target_map,1,0,detected,4.356411,3.178686,0.278591,4.245550,3.153515,0.275153,0.574987,0.173872
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,2.500347376,target_map,1,0,detected,4.365940,3.179870,0.280129,4.340895,3.174586,0.277766,0.560346,0.208911
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,2.600205660,target_map,1,0,detected,4.488432,3.207911,0.280385,4.457907,3.200658,0.280725,0.596255,0.163477
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,2.699869633,target_map,1,0,detected,4.522291,3.214890,0.281631,4.482306,3.206549,0.279603,0.581254,0.198361
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,2.800514698,target_map,1,0,detected,4.556463,3.221933,0.282888,4.507477,3.212840,0.278013,0.566113,0.233569
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,2.900233269,target_map,1,0,detected,4.478406,3.208143,0.272980,4.525011,3.217217,0.278392,0.591714,0.180700
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,3.000241280,target_map,1,0,detected,4.491791,3.211325,0.272180,4.541269,3.221442,0.278794,0.576588,0.215703
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,3.099964380,target_map,1,0,detected,4.576105,3.229795,0.282283,4.517058,3.217079,0.276722,0.595950,0.157409
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,3.200279236,target_map,1,0,detected,4.603581,3.236015,0.283641,4.504113,3.214599,0.276275,0.580927,0.192515
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,3.300111771,target_map,1,0,detected,4.435408,3.200116,0.272527,4.484160,3.210612,0.275634,0.595840,0.150826
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,3.400195122,target_map,1,0,detected,4.413679,3.195745,0.270747,4.205371,3.145163,0.269188,0.580919,0.185862
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,3.499938726,target_map,1,0,detected,4.392027,3.191388,0.268973,3.869306,3.066239,0.261431,0.566052,0.220774
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,3.600153923,target_map,1,0,detected,3.182159,2.902553,0.250051,3.514920,2.982220,0.254855,0.606186,0.172775
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,3.700014114,target_map,1,0,detected,2.923259,2.841392,0.244858,3.172356,2.902096,0.250682,0.590801,0.207730
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,3.800230265,target_map,1,2,predicted,2.663478,2.780024,0.239648,2.792338,2.813188,0.246352,0.575363,0.242804
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,3.900023937,target_map,1,0,detected,2.700858,2.795125,0.249882,3.135666,2.893795,0.252702,0.597591,0.183642
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,3.999977589,target_map,1,0,detected,2.491935,2.746847,0.247319,3.597998,3.002274,0.261122,0.582286,0.218635
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,4.100288391,target_map,1,0,detected,4.898800,3.305584,0.281802,3.889324,3.071274,0.266741,0.602781,0.175065
tracking_cdrone3_20260822_194912_520_milestone4,milestone4,4.200865984,target_map,1,0,detected,5.234921,3.383789,0.286959,4.175704,3.137869,0.270257,0.587362,0.210234
