run_id,experiment_tag,timestamp_s,sample_kind,track_id,source,source_label,x_m,y_m,z_m,cleaned_x_m,cleaned_y_m,cleaned_z_m,confidence,position_uncertainty_m
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,0.000000000,target_map,24,0,detected,3.964152,-2.109580,0.061551,3.848075,-2.102165,0.055484,0.421405,0.165976
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,0.100098848,target_map,24,0,detected,3.964152,-2.109580,0.061551,3.770439,-2.097205,0.051426,0.410739,0.201009
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,0.200286865,target_map,24,0,detected,3.615921,-2.087334,0.043349,3.708235,-2.093232,0.048175,0.425963,0.151008
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,0.300399065,target_map,24,0,detected,3.537531,-2.082327,0.039252,3.754332,-2.095385,0.041366,0.415294,0.186048
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,0.400160074,target_map,24,0,detected,3.459422,-2.077337,0.035169,3.817221,-2.098452,0.033584,0.404663,0.220962
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,0.499766588,target_map,24,0,detected,4.194637,-2.120346,0.027509,3.668402,-2.095385,0.041814,0.420815,0.167914
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,0.600282192,target_map,24,0,detected,4.278594,-2.124914,0.022643,3.484198,-2.091616,0.052929,0.410105,0.203088
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,0.700039864,target_map,24,0,detected,2.871826,-2.072002,0.084500,3.264308,-2.087134,0.066935,0.512720,0.157888
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,0.800060511,target_map,24,0,detected,2.616510,-2.063483,0.094825,3.266465,-2.078914,0.058549,0.499826,0.192897
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,0.900574923,target_map,24,0,detected,2.359974,-2.054923,0.105199,3.280469,-2.069327,0.048276,0.486870,0.228074
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1.000017881,target_map,24,0,detected,4.205420,-2.079246,-0.014422,3.479503,-2.087275,0.053817,0.405781,0.177192
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1.100124598,target_map,24,0,detected,4.348614,-2.076979,-0.028720,3.730361,-2.110397,0.061407,0.395425,0.212226
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1.199789286,target_map,24,0,detected,3.866997,-2.161743,0.112203,3.713080,-2.094020,0.039113,0.596076,0.173938
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1.300799847,target_map,24,0,detected,3.870803,-2.179093,0.132775,3.254148,-2.066088,0.037634,0.580759,0.209299
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1.399876833,target_map,24,0,detected,2.273566,-1.973040,-0.006267,2.858796,-2.044660,0.063517,0.474424,0.166910
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1.502539396,target_map,24,0,detected,1.910759,-1.939587,-0.021820,2.525219,-2.002540,0.064382,0.462101,0.202836
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1.600127935,target_map,24,0,detected,2.371856,-1.969840,0.100696,2.156325,-1.953208,0.064299,0.479359,0.152522
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1.700054884,target_map,24,0,detected,2.199111,-1.951139,0.116526,2.418788,-1.984704,-0.007205,0.467362,0.187499
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1.800041914,target_map,24,0,detected,2.026331,-1.932435,0.132358,2.790935,-2.028126,-0.093693,0.455362,0.222483
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1.900038242,target_map,24,0,detected,3.585882,-2.130518,-0.363785,2.889158,-2.065085,-0.111635,0.649498,0.179698
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,2.000340462,target_map,24,0,detected,3.771495,-2.156696,-0.454258,3.013761,-2.109754,-0.127850,0.632860,0.214801
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,2.101201296,target_map,24,0,detected,2.862972,-2.154638,0.010986,3.164589,-2.162212,-0.142244,0.547224,0.166401
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,2.199672699,target_map,24,0,detected,2.822123,-2.174484,0.035448,3.051077,-2.156493,-0.054302,0.533592,0.200869
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,2.300104380,target_map,24,0,detected,2.780471,-2.194721,0.060390,2.901494,-2.145786,0.056360,0.519692,0.236014
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,2.399879217,target_map,24,0,detected,3.018324,-2.101927,0.075925,2.934672,-2.135738,0.078622,0.425556,0.165036
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,2.499989986,target_map,24,0,detected,3.023580,-2.103160,0.099053,3.032734,-2.130636,0.153025,0.414790,0.200073
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,2.600566864,target_map,24,0,detected,3.028861,-2.104400,0.122293,3.150053,-2.123270,0.236372,0.403972,0.235279
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,2.699960470,target_map,24,0,detected,3.312434,-2.148970,0.407465,3.230721,-2.136246,0.330533,0.422498,0.174987
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,2.800039053,target_map,24,0,detected,3.367068,-2.157893,0.477123,3.259781,-2.141669,0.339876,0.411735,0.210017
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,2.900058985,target_map,24,2,predicted,3.421662,-2.166809,0.546730,3.288725,-2.147153,0.343210,0.400979,0.245022
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,2.999906063,target_map,24,0,detected,3.168881,-2.130276,0.145766,3.273022,-2.140270,0.323186,0.422332,0.175528
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,3.100124836,target_map,24,0,detected,3.173580,-2.131816,0.138964,3.249538,-2.131157,0.294876,0.411554,0.210604
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,3.200946569,target_map,24,0,detected,3.233918,-2.114557,0.307347,3.218332,-2.119807,0.258381,0.430052,0.150402
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,3.299694777,target_map,24,0,detected,3.249647,-2.112327,0.335571,3.047850,-2.095043,0.277211,0.419434,0.184959
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,3.400344849,target_map,24,0,detected,3.265632,-2.110061,0.364255,2.843451,-2.065720,0.297400,0.408643,0.220079
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,3.500195980,target_map,24,0,detected,2.316471,-2.006454,0.239917,2.593277,-2.035503,0.283911,0.596232,0.154477
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,3.600280523,target_map,24,0,detected,2.151589,-1.985199,0.239909,2.295032,-2.016240,0.260917,0.581266,0.189506
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,3.702585936,target_map,24,0,detected,1.983047,-1.963472,0.239901,1.958354,-1.995935,0.231464,0.565968,0.225311
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,3.800235748,target_map,24,0,detected,1.758423,-2.016012,0.220602,1.776095,-1.994848,0.226151,0.668907,0.165243
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,3.900000811,target_map,24,0,detected,1.582243,-2.008535,0.216988,1.563388,-1.970378,0.187866,0.652041,0.200158
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,4.000277758,target_map,24,0,detected,1.405175,-2.001021,0.213356,1.343837,-1.944083,0.143099,0.635090,0.235250
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,4.099958658,target_map,24,0,detected,1.088054,-1.862851,0.048481,1.205250,-1.929572,0.160721,0.663726,0.175968
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,4.200594187,target_map,24,0,detected,0.885293,-1.831998,0.016070,1.077265,-1.916281,0.186030,0.646713,0.211187
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,4.300472736,target_map,24,0,detected,1.065487,-1.943457,0.308710,0.959818,-1.904214,0.219099,0.481754,0.154764
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,4.401389599,target_map,24,0,detected,0.942315,-1.942079,0.343534,0.945825,-1.924087,0.260803,0.469736,0.189569
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,4.500337601,target_map,24,0,detected,0.817939,-1.940687,0.378697,0.960404,-1.950750,0.309835,0.457601,0.224714
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,4.600001812,target_map,24,0,detected,1.018088,-1.962216,0.257002,0.959816,-1.946302,0.280591,0.436990,0.176918
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,4.699979067,target_map,24,0,detected,0.958190,-1.965310,0.261230,0.978423,-1.940864,0.241114,0.425854,0.211910
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,4.799863338,target_map,24,0,detected,1.062549,-1.921221,0.162494,1.016407,-1.934424,0.191297,0.523835,0.151545
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,4.900425673,target_map,24,0,detected,1.035351,-1.914889,0.146144,1.035756,-1.932169,0.172293,0.510651,0.186742
