run_id,experiment_tag,timestamp_s,sample_kind,track_id,detector_track_id,source,source_label,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,confidence,distance_m,bbox_area_px,inbound,last_observed_age_s,prediction_horizon_s,position_uncertainty_m,velocity_uncertainty_mps
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1787456953.750932932,target_map,23,43,2,predicted,3.292670,1.960581,0.032021,-0.549467,-0.118519,-0.035340,0.384237,14.477848,288.750,1,0.354755,0.354755,0.274164,0.438689
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1787456953.828674555,raw,43,43,0,detected,3.778671,2.060146,0.054595,0.000000,0.000000,0.000000,0.429199,14.774347,271.875,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1787456953.851630449,target_map,23,43,0,detected,3.787275,2.061867,0.054926,0.422889,0.084561,0.016222,0.427016,14.774347,271.875,0,0.020345,0.000000,0.157121,0.355086
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1787456953.942749023,raw,43,43,0,detected,3.782275,2.067533,0.047307,0.031597,0.064758,-0.063898,0.429199,14.779568,271.875,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1787456953.951489210,target_map,23,43,0,detected,3.782836,2.067731,0.047232,0.207678,0.073669,-0.027844,0.428910,14.779568,271.875,0,0.002697,0.000000,0.150944,0.350674
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1787456954.051100969,target_map,23,43,0,detected,3.803526,2.075071,0.044458,0.207678,0.073669,-0.027844,0.418220,14.779568,271.875,0,0.102326,0.000000,0.185814,0.375581
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1787456954.070174932,raw,43,43,0,detected,3.638309,2.037612,0.047986,-1.129751,-0.234794,0.005329,0.419678,14.632553,302.250,1,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1787456954.151322365,target_map,23,43,0,detected,3.597051,2.030111,0.047236,-0.527908,-0.095986,-0.009599,0.411478,14.632553,302.250,1,0.078153,0.000000,0.177354,0.369538
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1787456954.178266764,raw,43,43,0,detected,3.888902,2.089926,0.050084,2.317998,0.483902,0.019409,0.419678,14.888464,302.250,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1787456954.250951290,target_map,23,43,0,detected,3.960129,2.105234,0.050521,1.037340,0.222953,0.006355,0.412474,14.888464,302.250,0,0.068663,0.000000,0.174032,0.367166
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1787456954.313384295,raw,43,43,0,detected,3.514501,2.011903,0.046150,-2.771379,-0.577539,-0.029121,0.405273,14.506166,285.000,1,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_204913_695_milestone4,milestone4,1787456954.350873232,target_map,23,43,0,detected,3.480103,2.004833,0.045722,-1.057456,-0.217318,-0.013157,0.401978,14.506166,285.000,1,0.032528,0.000000,0.161385,0.358132
