run_id,experiment_tag,timestamp_s,sample_kind,track_id,source,source_label,x_m,y_m,z_m,cleaned_x_m,cleaned_y_m,cleaned_z_m,confidence,position_uncertainty_m
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,0.000000000,target_map,78,0,detected,1.836900,-1.842723,0.086559,2.126112,-1.897326,0.096107,0.514964,0.197889
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,0.099745274,target_map,78,0,detected,2.236039,-1.920904,0.100863,2.039341,-1.890258,0.100897,0.451950,0.174382
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,0.200284243,target_map,78,0,detected,2.305396,-1.928350,0.100899,1.987702,-1.878822,0.098074,0.440388,0.209574
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,0.300506115,target_map,78,0,detected,1.779028,-1.869056,0.115268,2.065117,-1.893066,0.104515,0.451406,0.176039
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,0.399664640,target_map,78,0,detected,1.781145,-1.833078,0.086783,2.093536,-1.896206,0.109847,0.454658,0.166141
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,0.499518156,target_map,78,0,detected,2.223978,-1.913943,0.118762,2.138583,-1.902340,0.116906,0.400897,0.155881
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,0.600422621,target_map,78,0,detected,2.378130,-1.936603,0.127524,2.210255,-1.911568,0.113418,0.390741,0.191196
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,0.700236082,target_map,78,0,detected,2.530636,-1.959020,0.136193,2.290681,-1.929902,0.115505,0.380695,0.226134
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,0.799653053,target_map,78,0,detected,2.137384,-1.915194,0.097828,2.280520,-1.931163,0.111972,0.461869,0.178409
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,0.900532246,target_map,78,0,detected,2.183279,-1.924750,0.097220,2.246445,-1.929234,0.106747,0.449981,0.213713
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,0.999693155,target_map,78,0,detected,2.173172,-1.920246,0.101097,2.188586,-1.924126,0.099845,0.468883,0.157581
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,1.101170540,target_map,78,0,detected,2.207755,-1.926961,0.101396,2.504262,-1.990776,0.104146,0.456922,0.193100
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,1.199727774,target_map,78,0,detected,2.241340,-1.933482,0.101686,2.872782,-2.068657,0.109292,0.445307,0.227593
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,1.299746037,target_map,78,0,detected,3.715767,-2.248444,0.119331,3.344739,-2.179642,0.116073,0.448248,0.176905
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,1.399732113,target_map,78,0,detected,4.025877,-2.314153,0.122950,3.879243,-2.306231,0.123859,0.436824,0.211901
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,1.500091791,target_map,78,0,detected,4.532953,-2.475171,0.135001,4.476810,-2.448540,0.132659,0.443864,0.163676
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,1.599720001,target_map,78,0,detected,4.880277,-2.559907,0.140330,4.520549,-2.470199,0.132354,0.432692,0.198568
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,1.699861526,target_map,78,0,detected,5.229173,-2.645027,0.145683,4.512804,-2.482278,0.131198,0.421470,0.233617
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,1.799958944,target_map,78,0,detected,3.934463,-2.356735,0.117805,4.491456,-2.478560,0.127878,0.471313,0.175980
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,1.899980783,target_map,78,0,detected,3.987154,-2.374552,0.117171,4.427409,-2.464128,0.123447,0.459304,0.210989
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,2.000970125,target_map,78,0,detected,4.426216,-2.456581,0.118402,4.320702,-2.438988,0.117899,0.475133,0.164843
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,2.099708796,target_map,78,0,detected,4.560041,-2.487748,0.118174,4.720288,-2.676539,0.139963,0.463279,0.199403
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,2.199769020,target_map,78,0,detected,4.695638,-2.519326,0.117942,5.176768,-2.953209,0.166149,0.451267,0.234419
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,2.299768925,target_map,78,0,detected,5.932393,-3.544490,0.228128,3.766595,-2.592425,0.144748,0.462018,0.181510
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,2.399903059,target_map,78,0,detected,6.269552,-3.757900,0.248101,2.276912,-2.216951,0.123134,0.450185,0.216559
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,2.500551939,target_map,78,0,detected,-2.624647,-0.652662,0.011398,1.457115,-2.018911,0.115223,0.462517,0.180032
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,2.599723577,target_map,78,0,detected,-2.888374,-0.610378,0.010103,0.450781,-1.635575,0.086993,0.450801,0.214736
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,2.699748516,target_map,78,0,detected,0.596653,-1.529128,0.078387,-0.401735,-1.244958,0.056727,0.466514,0.168193
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,2.799725294,target_map,78,0,detected,0.900720,-1.627806,0.086978,0.620828,-1.498586,0.075573,0.454700,0.203187
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,2.899702072,target_map,78,0,detected,2.006971,-1.804816,0.096769,1.792311,-1.783854,0.096448,0.429472,0.152292
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,2.999808550,target_map,78,0,detected,2.488169,-1.920805,0.105627,2.132184,-1.874939,0.101327,0.418708,0.187322
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,3.099830151,target_map,78,0,detected,2.969041,-2.036715,0.114478,2.461386,-1.962859,0.105439,0.407952,0.222328
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,3.199754238,target_map,78,0,detected,2.296020,-1.984554,0.102784,2.540947,-1.998330,0.101055,0.402663,0.175578
tracking_cdrone3_20260822_205732_073_milestone4,milestone4,3.300330400,target_map,78,0,detected,2.546730,-2.067405,0.107540,2.557560,-2.019988,0.094265,0.392348,0.210784
