run_id,experiment_tag,timestamp_s,sample_kind,track_id,detector_track_id,source,source_label,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,confidence,distance_m,bbox_area_px,inbound,last_observed_age_s,prediction_horizon_s,position_uncertainty_m,velocity_uncertainty_mps
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461421.635781050,target_map,2,2,2,predicted,-23.127951,1.320884,-1.559175,-2.411735,0.391795,-0.348128,0.000000,0.230045,425.000,1,4.822042,4.822042,1.795022,1.525015
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461421.741740227,target_map,2,2,2,predicted,-23.383467,1.362394,-1.596058,-2.411735,0.391795,-0.348128,0.000000,0.230045,425.000,1,4.927990,4.927990,1.832103,1.551502
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461429.604503632,raw,3,3,0,detected,1.598945,2.387107,-0.012057,0.000000,0.000000,0.000000,0.552246,13.473147,1069.500,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461429.635625839,target_map,3,3,0,detected,1.598945,2.387107,-0.012057,0.000000,0.000000,0.000000,0.548545,13.473147,1069.500,0,0.026806,0.000000,0.159382,0.356701
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461429.735612869,target_map,3,3,0,detected,1.598945,2.387107,-0.012057,0.000000,0.000000,0.000000,0.534741,13.473147,1069.500,0,0.126790,0.000000,0.194377,0.381698
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461429.835907221,target_map,3,3,0,detected,1.598945,2.387107,-0.012057,0.000000,0.000000,0.000000,0.520895,13.473147,1069.500,0,0.227082,0.000000,0.229479,0.406770
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461429.877163410,raw,3,3,0,detected,2.509257,2.565863,0.186099,3.338536,0.655581,0.726728,0.552246,14.399127,1069.500,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461429.935795546,target_map,3,3,0,detected,2.607613,2.585177,0.207509,1.836195,0.360569,0.399700,0.544851,14.399127,1069.500,0,0.053565,0.000000,0.168748,0.363391
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461430.035584450,target_map,3,3,0,detected,2.790849,2.621158,0.247395,1.836195,0.360569,0.399700,0.531073,14.399127,1069.500,0,0.153357,0.000000,0.203675,0.388339
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461430.118952274,raw,3,3,0,detected,3.125413,2.697357,0.108077,2.548254,0.543823,-0.322676,0.552246,15.035876,1069.500,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461430.135632277,target_map,3,3,0,detected,3.156068,2.703705,0.108110,2.227827,0.461359,0.002393,0.550346,15.035876,1069.500,0,0.013760,0.000000,0.154816,0.353440
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461430.235883236,target_map,3,3,0,detected,3.379511,2.749978,0.108350,2.227827,0.461359,0.002393,0.536499,15.035876,1069.500,0,0.114056,0.000000,0.189920,0.378514
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461430.335872173,target_map,3,3,0,detected,3.602280,2.796111,0.108589,2.227827,0.461359,0.002393,0.522694,15.035876,1069.500,0,0.214050,0.000000,0.224918,0.403513
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461430.435702562,target_map,3,3,2,predicted,3.824693,2.842170,0.108828,2.227827,0.461359,0.002393,0.508911,15.035876,1069.500,0,0.313884,0.313884,0.259860,0.428471
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461430.535876036,target_map,3,3,2,predicted,4.047834,2.888380,0.109068,2.227827,0.461359,0.002393,0.495082,15.035876,1069.500,0,0.414045,0.414045,0.294916,0.453511
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461430.639006138,target_map,3,3,2,predicted,4.277627,2.935968,0.109315,2.227827,0.461359,0.002393,0.480842,15.035876,1069.500,0,0.517191,0.517191,0.331017,0.479298
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461430.735614777,target_map,3,3,2,predicted,4.492856,2.980539,0.109546,2.227827,0.461359,0.002393,0.467504,15.035876,1069.500,0,0.613801,0.613801,0.364830,0.503450
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461430.835841894,target_map,3,3,2,predicted,4.716143,3.026780,0.109786,2.227827,0.461359,0.002393,0.453666,15.035876,1069.500,0,0.714027,0.714027,0.399910,0.528507
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461430.935507774,target_map,3,3,2,predicted,4.938192,3.072763,0.110024,2.227827,0.461359,0.002393,0.439906,15.035876,1069.500,0,0.813698,0.813698,0.434794,0.553425
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.035789967,target_map,3,3,2,predicted,5.161600,3.119029,0.110264,2.227827,0.461359,0.002393,0.426061,15.035876,1069.500,0,0.913979,0.913979,0.469893,0.578495
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.089456320,raw,4,4,0,detected,0.091306,2.093533,0.031669,0.000000,0.000000,0.000000,0.406250,12.043911,1207.500,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.135749102,target_map,3,3,2,predicted,5.384281,3.165144,0.110504,2.227827,0.461359,0.002393,0.412261,15.035876,1069.500,0,1.013933,1.013933,0.504877,0.603483
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.135749102,target_map,4,4,0,detected,0.091306,2.093533,0.031669,0.000000,0.000000,0.000000,0.402844,12.043911,1207.500,0,0.033536,0.000000,0.161738,0.358384
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.235743761,target_map,3,3,2,predicted,5.607039,3.211274,0.110743,2.227827,0.461359,0.002393,0.398456,15.035876,1069.500,0,1.113922,1.113922,0.539873,0.628480
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.235743761,target_map,4,4,0,detected,0.091306,2.093533,0.031669,0.000000,0.000000,0.000000,0.392689,12.043911,1207.500,0,0.133525,0.000000,0.196734,0.383381
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.335909843,target_map,3,3,2,predicted,5.830185,3.257486,0.110983,2.227827,0.461359,0.002393,0.384628,15.035876,1069.500,0,1.214085,1.214085,0.574930,0.653521
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.335909843,target_map,4,4,0,detected,0.091306,2.093533,0.031669,0.000000,0.000000,0.000000,0.382516,12.043911,1207.500,0,0.233688,0.000000,0.231791,0.408422
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.349461555,raw,4,4,0,detected,0.390892,2.145674,-0.022404,1.152265,0.200545,-0.207974,0.406250,12.371678,1207.500,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.435798883,target_map,3,3,2,predicted,6.052740,3.303575,0.111222,2.227827,0.461359,0.002393,0.370836,15.035876,1069.500,0,1.313983,1.313983,0.609894,0.678496
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.435798883,target_map,4,4,0,detected,0.440439,2.154297,-0.031346,0.633746,0.110300,-0.114386,0.398310,12.371678,1207.500,0,0.078180,0.000000,0.177363,0.369545
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.535770655,target_map,3,3,2,predicted,6.275465,3.349698,0.111461,2.227827,0.461359,0.002393,0.357033,15.035876,1069.500,0,1.413957,1.413957,0.644885,0.703489
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.535770655,target_map,4,4,0,detected,0.503796,2.165324,-0.042782,0.633746,0.110300,-0.114386,0.388156,12.371678,1207.500,0,0.178154,0.000000,0.212354,0.394538
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.615560770,raw,4,4,0,detected,0.131961,2.081480,0.020218,-0.973059,-0.241240,0.160174,0.469727,12.128692,1008.000,1,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.635814428,target_map,3,3,2,predicted,6.498350,3.395855,0.111700,2.227827,0.461359,0.002393,0.343221,15.035876,1069.500,0,1.514003,1.514003,0.679901,0.728501
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.635814428,target_map,4,4,0,detected,0.127674,2.080056,0.020846,-0.249997,-0.083047,0.036622,0.467713,12.128692,1008.000,1,0.017149,0.000000,0.156002,0.354287
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.735773802,target_map,3,3,2,predicted,6.721047,3.441974,0.111940,2.227827,0.461359,0.002393,0.329420,15.035876,1069.500,0,1.613965,1.613965,0.714888,0.753491
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.735773802,target_map,4,4,0,detected,0.102684,2.071754,0.024507,-0.249997,-0.083047,0.036622,0.455974,12.128692,1008.000,1,0.117110,0.000000,0.190989,0.379278
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.835844040,target_map,3,3,2,predicted,6.943964,3.488137,0.112179,2.227827,0.461359,0.002393,0.315605,15.035876,1069.500,0,1.714025,1.714025,0.749909,0.778506
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.835844040,target_map,4,4,0,detected,0.077669,2.063445,0.028172,-0.249997,-0.083047,0.036622,0.444224,12.128692,1008.000,1,0.217170,0.000000,0.226010,0.404293
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.867105007,raw,4,4,0,detected,0.155463,2.066570,0.206837,0.093432,-0.059278,0.741926,0.462158,12.155668,1064.000,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.935669661,target_map,3,3,2,predicted,7.166382,3.534198,0.112418,2.227827,0.461359,0.002393,0.301822,15.035876,1069.500,0,1.813861,1.813861,0.784851,0.803465
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461431.935669661,target_map,4,4,0,detected,0.151541,2.062080,0.234079,-0.061111,-0.069974,0.424539,0.454744,12.155668,1064.000,0,0.064168,0.000000,0.172459,0.366042
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461432.035815954,target_map,3,3,2,predicted,7.389460,3.580395,0.112658,2.227827,0.461359,0.002393,0.287997,15.035876,1069.500,0,1.913993,1.913993,0.819898,0.828498
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461432.035815954,target_map,4,4,0,detected,0.145422,2.055073,0.276589,-0.061111,-0.069974,0.424539,0.443175,12.155668,1064.000,0,0.164300,0.000000,0.207505,0.391075
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461432.116465569,raw,4,4,0,detected,0.047680,2.054773,0.115807,-0.432014,-0.047285,-0.364868,0.416016,12.090288,1215.875,1,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461432.135743856,target_map,3,3,2,predicted,7.612099,3.626501,0.112897,2.227827,0.461359,0.002393,0.274200,15.035876,1069.500,0,2.013929,2.013929,0.854875,0.853482
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461432.135743856,target_map,4,4,0,detected,0.043268,2.053816,0.115647,-0.265108,-0.057495,-0.009635,0.414284,12.090288,1215.875,1,0.016646,0.000000,0.155826,0.354161
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461432.235800982,target_map,3,3,2,predicted,7.835011,3.672663,0.113136,2.227827,0.461359,0.002393,0.260386,15.035876,1069.500,0,2.113987,2.113987,0.889895,0.878497
tracking_cdrone3_20260822_220341_566_milestone4,milestone4,1787461432.235800982,target_map,4,4,0,detected,0.016741,2.048063,0.114683,-0.265108,-0.057495,-0.009635,0.403878,12.090288,1215.875,1,0.116704,0.000000,0.190846,0.379176
