run_id,experiment_tag,timestamp_s,sample_kind,track_id,source,source_label,x_m,y_m,z_m,cleaned_x_m,cleaned_y_m,cleaned_z_m,confidence,position_uncertainty_m
tracking_cdrone3_20260822_113025_547_milestone4,milestone4,0.000000000,target_map,3,0,detected,-11.937056,-0.425685,1.671138,-11.937056,-0.425685,1.671138,0.632591,0.174895
tracking_cdrone3_20260822_113025_547_milestone4,milestone4,0.099746943,target_map,3,0,detected,-11.937056,-0.425685,1.671138,-11.940895,-0.425452,1.665433,0.616533,0.209800
tracking_cdrone3_20260822_113025_547_milestone4,milestone4,0.200332642,target_map,3,2,predicted,-11.937056,-0.425685,1.671138,-11.943706,-0.425281,1.661257,0.600334,0.245013
tracking_cdrone3_20260822_113025_547_milestone4,milestone4,0.300456047,target_map,3,0,detected,-11.952414,-0.424752,1.648317,-11.953310,-0.426382,1.648497,0.636659,0.181612
tracking_cdrone3_20260822_113025_547_milestone4,milestone4,0.399872541,target_map,3,0,detected,-11.954948,-0.424598,1.644551,-11.964532,-0.427725,1.633638,0.620476,0.216394
tracking_cdrone3_20260822_113025_547_milestone4,milestone4,0.500664949,target_map,3,0,detected,-11.985076,-0.431191,1.607341,-11.975483,-0.429955,1.618321,0.517417,0.166103
tracking_cdrone3_20260822_113025_547_milestone4,milestone4,0.600084543,target_map,3,0,detected,-11.993169,-0.432400,1.596841,-11.984556,-0.432761,1.605833,0.504407,0.200900
tracking_cdrone3_20260822_113025_547_milestone4,milestone4,0.700137854,target_map,3,0,detected,-11.991806,-0.436833,1.594554,-11.994324,-0.435990,1.592354,0.522505,0.152494
tracking_cdrone3_20260822_113025_547_milestone4,milestone4,0.799757719,target_map,3,0,detected,-11.997783,-0.438782,1.585876,-11.997284,-0.438174,1.587221,0.509469,0.187360
tracking_cdrone3_20260822_113025_547_milestone4,milestone4,0.899863482,target_map,3,0,detected,-12.003789,-0.440741,1.577156,-11.999445,-0.440492,1.582952,0.496371,0.222394
tracking_cdrone3_20260822_113025_547_milestone4,milestone4,0.999746799,target_map,3,0,detected,-11.999875,-0.442113,1.581679,-12.002559,-0.443755,1.576385,0.663669,0.175092
