run_id,experiment_tag,timestamp_s,sample_kind,track_id,detector_track_id,source,source_label,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,confidence,distance_m,bbox_area_px,inbound,last_observed_age_s,prediction_horizon_s,position_uncertainty_m,velocity_uncertainty_mps
tracking_cdrone3_20260822_111710_460_milestone4,milestone4,1787422630.501188993,target_map,1,1,0,detected,-6.174888,0.090390,0.019786,-0.013681,-0.009446,-0.006443,0.806506,5.625001,2278.000,0,0.092905,0.000000,0.182517,0.373226
tracking_cdrone3_20260822_111710_460_milestone4,milestone4,1787422630.581379890,raw,1,1,0,detected,-6.172276,0.093046,0.021659,0.007407,0.009822,0.007038,0.826660,5.626320,2329.000,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_111710_460_milestone4,milestone4,1787422630.604464769,target_map,1,1,0,detected,-6.176301,0.089415,0.019120,-0.013681,-0.009446,-0.006443,0.785190,5.625001,2278.000,0,0.196172,0.000000,0.218660,0.399043
tracking_cdrone3_20260822_111710_460_milestone4,milestone4,1787422630.701779604,target_map,1,1,0,detected,-6.172326,0.093074,0.021682,-0.002083,0.001151,0.000971,0.821806,5.626320,2329.000,0,0.023487,0.000000,0.158221,0.355872
tracking_cdrone3_20260822_111710_460_milestone4,milestone4,1787422630.705985069,raw,1,1,0,detected,-6.174324,0.094356,0.018046,-0.016434,0.010508,-0.028998,0.835449,5.624313,2244.000,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_111710_460_milestone4,milestone4,1787422630.799957514,target_map,1,1,0,detected,-6.175054,0.094816,0.016911,-0.009976,0.006297,-0.015512,0.820176,5.624313,2244.000,0,0.073126,0.000000,0.175594,0.368281
tracking_cdrone3_20260822_111710_460_milestone4,milestone4,1787422630.843940258,raw,1,1,0,detected,-6.173395,0.093625,0.023734,0.006734,-0.005297,0.041223,0.833984,5.625217,2261.250,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_111710_460_milestone4,milestone4,1787422630.899914503,target_map,1,1,0,detected,-6.173436,0.093621,0.024564,-0.000785,-0.000080,0.015692,0.822951,5.625217,2261.250,0,0.052917,0.000000,0.168521,0.363229
tracking_cdrone3_20260822_111710_460_milestone4,milestone4,1787422630.958981752,raw,1,1,0,detected,-6.173654,0.092118,0.024267,-0.002249,-0.013101,0.004634,0.825684,5.624949,2244.000,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_111710_460_milestone4,milestone4,1787422631.000374794,target_map,1,1,0,detected,-6.173713,0.091847,0.024627,-0.001590,-0.007241,0.009610,0.817944,5.624949,2244.000,0,0.037492,0.000000,0.163122,0.359373
tracking_cdrone3_20260822_111710_460_milestone4,milestone4,1787422631.099539995,raw,1,1,0,detected,-6.172274,0.092407,0.022552,0.009818,0.002056,-0.012197,0.827148,5.626315,2244.500,0,0.000000,0.000000,0.000000,0.000000
