run_id,experiment_tag,timestamp_s,sample_kind,track_id,detector_track_id,source,source_label,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,confidence,distance_m,bbox_area_px,inbound,last_observed_age_s,prediction_horizon_s,position_uncertainty_m,velocity_uncertainty_mps
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282935.194236279,target_map,2,2,0,detected,-3.659973,-0.614939,0.128844,-0.001660,-0.005136,0.000279,0.808159,8.190593,1527.750,0,0.110200,0.000000,0.188570,0.377550
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282935.208641052,raw,2,2,0,detected,-3.662370,-0.614753,0.126356,-0.020155,-0.002969,-0.019192,0.827148,8.188033,1527.750,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282935.294389009,target_map,2,2,0,detected,-3.663356,-0.615082,0.125487,-0.011832,-0.003944,-0.010430,0.809928,8.188033,1527.750,0,0.083278,0.000000,0.179147,0.370819
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282935.318425417,raw,2,2,0,detected,-3.664233,-0.613380,0.129285,-0.016969,0.012504,0.026685,0.833008,8.186169,1543.500,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282935.394240618,target_map,2,2,0,detected,-3.665310,-0.613006,0.130018,-0.014657,0.005102,0.009983,0.817714,8.186169,1543.500,0,0.073441,0.000000,0.175704,0.368360
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282935.452426434,raw,2,2,0,detected,-3.658242,-0.616570,0.128431,0.044704,-0.023795,-0.006371,0.833008,8.192138,1512.000,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282935.494149923,target_map,2,2,0,detected,-3.657541,-0.616990,0.128470,0.017991,-0.010791,0.000988,0.824887,8.192138,1512.000,0,0.038993,0.000000,0.163648,0.359748
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282935.569006443,raw,2,2,0,detected,-3.652535,-0.613856,0.125736,0.048954,0.023272,-0.023124,0.829102,8.197838,1559.250,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282935.594354630,target_map,2,2,0,detected,-3.651741,-0.613676,0.125457,0.035021,0.007943,-0.012273,0.824404,8.197838,1559.250,0,0.022665,0.000000,0.157933,0.355666
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282935.692136288,raw,2,2,0,detected,-3.639817,-0.613838,0.124916,0.103291,0.000148,-0.006654,0.829590,8.210583,1543.500,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282935.694648981,target_map,2,2,0,detected,-3.648229,-0.612880,0.124226,0.035021,0.007943,-0.012273,0.803614,8.197838,1559.250,0,0.122967,0.000000,0.193038,0.380742
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282935.794358492,target_map,2,2,0,detected,-3.632911,-0.613490,0.124043,0.072570,0.003656,-0.009183,0.809855,8.210583,1543.500,0,0.095155,0.000000,0.183304,0.373789
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282935.822052479,raw,2,2,0,detected,-3.633309,-0.613414,0.131247,0.050093,0.003265,0.048736,0.831055,8.217064,1503.500,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282935.893956900,target_map,2,2,0,detected,-3.629124,-0.613175,0.132823,0.060208,0.003441,0.022673,0.816613,8.217064,1503.500,0,0.069512,0.000000,0.174329,0.367378
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282935.994350195,target_map,2,2,0,detected,-3.623081,-0.612830,0.135099,0.060208,0.003441,0.022673,0.795759,8.217064,1503.500,0,0.169886,0.000000,0.209460,0.392471
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282936.041442394,raw,2,2,0,detected,-3.629201,-0.612638,0.128663,0.018725,0.003537,-0.011778,0.828613,8.221189,1543.500,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282936.094116926,target_map,2,2,0,detected,-3.627312,-0.612462,0.128851,0.037392,0.003494,0.003725,0.818150,8.221189,1543.500,0,0.050509,0.000000,0.167678,0.362627
tracking_cdrone3_20260820_202855_133_milestone4,milestone4,1787282936.194190502,target_map,2,2,0,detected,-3.623570,-0.612112,0.129224,0.037392,0.003494,0.003725,0.797417,8.221189,1543.500,0,0.150597,0.000000,0.202709,0.387649
