run_id,experiment_tag,timestamp_s,sample_kind,track_id,source,source_label,x_m,y_m,z_m,cleaned_x_m,cleaned_y_m,cleaned_z_m,confidence,position_uncertainty_m
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,0.000000000,target_map,3,0,detected,-2.876171,1.034880,1.489630,-2.928863,1.041778,1.494438,0.761080,0.172368
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,0.099300623,target_map,3,0,detected,-2.876171,1.034880,1.489630,-2.963801,1.046351,1.497625,0.741882,0.207119
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,0.199409485,target_map,3,0,detected,-3.034247,1.055573,1.504053,-2.991824,1.050020,1.500182,0.811857,0.154463
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,0.299407244,target_map,3,0,detected,-3.068613,1.060072,1.507189,-3.026190,1.070327,1.479073,0.791498,0.189459
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,0.402143478,target_map,3,0,detected,-3.103919,1.064694,1.510411,-3.063937,1.094105,1.453631,0.770582,0.225412
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,0.499361277,target_map,3,0,detected,-3.048000,1.136419,1.384084,-3.027102,1.114731,1.430317,0.800293,0.173515
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,0.599094868,target_map,3,0,detected,-3.064908,1.153768,1.362416,-2.976807,1.137444,1.403996,0.779998,0.208423
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,0.700515985,target_map,3,0,detected,-2.850070,1.158705,1.387483,-2.912806,1.162245,1.374631,0.843298,0.153982
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,0.799139738,target_map,3,0,detected,-2.817139,1.173635,1.375587,-2.940275,1.156887,1.358314,0.822287,0.188763
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,0.899407625,target_map,3,0,detected,-2.783916,1.188697,1.363585,-2.974508,1.147403,1.342100,0.801090,0.223854
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,0.999470472,target_map,3,0,detected,-3.185344,1.109630,1.302500,-3.057720,1.131434,1.336971,0.824963,0.176403
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,1.099573374,target_map,3,0,detected,-3.236074,1.106349,1.281344,-3.156789,1.110809,1.334250,0.803917,0.211446
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,1.199244499,target_map,3,0,detected,-3.266129,1.078858,1.361839,-3.271817,1.085495,1.333958,0.785976,0.159777
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,1.299135923,target_map,3,0,detected,-3.312484,1.070512,1.361982,-3.161661,1.085266,1.350349,0.766210,0.194739
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,1.399515152,target_map,3,0,detected,-3.359054,1.062127,1.362126,-3.022374,1.086025,1.371813,0.746352,0.229864
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,1.500314951,target_map,3,0,detected,-2.634563,1.108485,1.384452,-4.844466,0.784022,1.244996,0.738104,0.169510
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,1.599641562,target_map,3,0,detected,-2.539643,1.110145,1.388666,-6.735579,0.470039,1.112664,0.719520,0.204267
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,1.699165106,target_map,3,0,detected,-12.376587,-0.431159,0.727754,-8.695303,0.144149,0.974843,0.841244,0.152541
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,1.799403429,target_map,3,0,detected,-12.768048,-0.499401,0.700322,-10.651119,-0.164748,0.831027,0.820127,0.187620
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,1.899150372,target_map,3,0,detected,-13.157672,-0.567324,0.673019,-12.661624,-0.480141,0.681639,0.799109,0.222534
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,1.999341488,target_map,3,0,detected,-12.413647,-0.436001,0.665374,-12.740322,-0.493416,0.659719,0.761973,0.161108
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,2.099889278,target_map,3,0,detected,-12.592165,-0.466820,0.641724,-12.673114,-0.479716,0.633205,0.742666,0.196299
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,2.200113297,target_map,3,0,detected,-12.770076,-0.497534,0.618154,-12.544285,-0.454942,0.606493,0.723425,0.231371
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,2.301258326,target_map,3,0,detected,-12.432010,-0.430901,0.567752,-12.540522,-0.451161,0.582194,0.833673,0.175471
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,2.399503946,target_map,3,0,detected,-12.513528,-0.443455,0.539463,-12.508976,-0.442097,0.558335,0.812822,0.209848
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,2.499408960,target_map,3,0,detected,-12.394831,-0.417095,0.543876,-12.449755,-0.427771,0.534908,0.888486,0.161734
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,2.599459887,target_map,3,0,detected,-12.434437,-0.421502,0.522429,-10.643491,-0.232745,0.711881,0.866076,0.196751
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,2.699336052,target_map,3,0,detected,-12.473971,-0.425901,0.501021,-8.737462,-0.026303,0.901373,0.843706,0.231704
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,2.799376249,target_map,3,0,detected,-3.400689,0.544228,1.452615,-6.986638,0.162485,1.075368,0.887777,0.174833
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,2.899327278,target_map,3,0,detected,-2.983384,0.588752,1.486922,-5.189593,0.356564,1.256055,0.865193,0.209816
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,3.001675844,target_map,3,0,detected,-3.640707,0.526846,1.413855,-3.345238,0.556060,1.443493,0.881704,0.152530
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,3.099134922,target_map,3,0,detected,-3.449212,0.548894,1.425861,-3.395698,0.549025,1.428306,0.860181,0.186645
tracking_cdrone3_20260820_201653_236_milestone4,milestone4,3.199419260,target_map,3,0,detected,-3.252197,0.571578,1.438212,-3.513901,0.534244,1.405795,0.838036,0.221742
