run_id,experiment_tag,timestamp_s,sample_kind,track_id,source,source_label,x_m,y_m,z_m,cleaned_x_m,cleaned_y_m,cleaned_z_m,confidence,position_uncertainty_m
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,0.000000000,target_map,51,0,detected,2.573488,-0.294705,0.136045,3.917861,0.090987,0.188269,0.520424,0.178529
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,0.100131750,target_map,51,0,detected,2.573488,-0.294705,0.136045,4.695726,0.314151,0.218487,0.507130,0.213563
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,0.200246334,target_map,51,0,detected,6.606606,0.862369,0.292717,4.402555,0.220478,0.198511,0.508354,0.172351
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,0.300266504,target_map,51,0,detected,7.029320,0.983643,0.309138,4.487750,0.234115,0.192118,0.495437,0.207357
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,0.400149584,target_map,51,0,detected,3.229872,-0.154210,0.118608,4.856553,0.200850,0.203117,0.522049,0.174247
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,0.500105858,target_map,51,0,detected,2.999463,-0.226522,0.104083,4.444487,-0.085294,0.184298,0.508775,0.209228
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,0.600315094,target_map,51,0,detected,4.417505,-0.461029,0.191038,3.708377,-0.443522,0.154159,0.537575,0.163907
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,0.700256586,target_map,51,0,detected,4.546276,-0.568354,0.198625,3.696146,-0.601529,0.161413,0.524010,0.198883
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,0.801869631,target_map,51,0,detected,3.348770,-0.807495,0.158443,3.692935,-0.773222,0.170837,0.524293,0.152924
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,0.900106907,target_map,51,0,detected,3.168718,-0.944244,0.154876,2.587635,-0.811874,0.147375,0.511391,0.187304
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,1.001219749,target_map,51,0,detected,2.983407,-1.084989,0.151205,1.352034,-0.838247,0.120396,0.498112,0.222688
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,1.100076675,target_map,51,0,detected,-1.108996,-0.654286,0.073727,1.351830,-0.780295,0.117935,0.503175,0.165448
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,1.200191736,target_map,51,0,detected,-1.631727,-0.700223,0.063728,1.428629,-0.696685,0.116704,0.490439,0.200491
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,1.300262690,target_map,51,0,detected,3.347745,-0.517735,0.146136,1.583330,-0.586609,0.116724,0.518695,0.152252
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,1.400369883,target_map,51,0,detected,3.552718,-0.526190,0.148725,3.035006,-0.245778,0.137734,0.505699,0.187276
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,1.500023603,target_map,51,0,detected,3.756908,-0.534613,0.151304,4.686239,0.146930,0.161869,0.492751,0.222165
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,1.600042105,target_map,51,0,detected,6.149386,1.049871,0.178779,5.436729,0.545893,0.170647,0.532751,0.168893
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,1.700593233,target_map,51,0,detected,6.624441,1.263319,0.184399,5.886079,0.887611,0.194913,0.519244,0.203910
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,1.800296068,target_map,51,2,predicted,7.100193,1.477079,0.190027,6.327908,1.256036,0.222368,0.505717,0.238977
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,1.900189877,target_map,51,0,detected,5.799468,1.182401,0.270057,4.773275,1.178466,0.235040,0.528861,0.178978
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,2.000371695,target_map,51,0,detected,5.966053,1.307511,0.288579,3.050715,1.064245,0.248072,0.515370,0.213951
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,2.100226164,target_map,51,0,detected,-1.623783,0.662022,0.242136,1.160283,0.913296,0.261460,0.535477,0.161828
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,2.200339317,target_map,51,0,detected,-1.988354,0.692216,0.249561,0.703918,0.642849,0.233854,0.521962,0.196863
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,2.300181627,target_map,51,0,detected,-2.351969,0.722330,0.256966,0.268360,0.336016,0.201350,0.508482,0.231807
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,2.400220156,target_map,51,0,detected,3.517643,-0.169834,0.132027,0.815026,0.051624,0.172840,0.493423,0.173790
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,2.500324965,target_map,51,0,detected,3.788265,-0.226653,0.126058,1.375358,-0.266749,0.141000,0.480862,0.208825
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,2.602185249,target_map,51,0,detected,1.109547,-0.759940,0.099589,1.947927,-0.619671,0.105794,0.535738,0.158634
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,2.700127840,target_map,51,0,detected,0.813307,-0.899649,0.090359,0.819484,-0.789838,0.092931,0.522537,0.192919
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,2.800138950,target_map,51,0,detected,0.510872,-1.042279,0.080935,-0.478212,-0.968112,0.079572,0.509060,0.227920
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,2.899990797,target_map,51,0,detected,-2.124570,-1.020668,0.067714,-1.478872,-1.021863,0.065558,0.506362,0.180339
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,3.000164509,target_map,51,0,detected,-2.700214,-1.118026,0.059265,-2.559415,-1.059522,0.050856,0.493404,0.215388
tracking_cdrone3_20260822_205237_900_milestone4,milestone4,3.100439787,target_map,51,0,detected,-3.893754,-1.028694,0.029515,-3.718995,-1.080537,0.035499,0.513375,0.161370
