run_id,experiment_tag,timestamp_s,sample_kind,track_id,source,source_label,x_m,y_m,z_m,cleaned_x_m,cleaned_y_m,cleaned_z_m,confidence,position_uncertainty_m
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,0.000000000,target_map,2,0,detected,4.483254,5.427096,-0.135195,4.495502,5.458535,-0.145393,0.570779,0.157202
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,0.099983215,target_map,2,0,detected,4.494461,5.426842,-0.135193,4.508958,5.457431,-0.136403,0.556438,0.192197
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,0.199974775,target_map,2,0,detected,4.508791,5.521665,-0.165789,4.502442,5.458108,-0.137351,0.575833,0.180988
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,0.300109863,target_map,2,0,detected,4.549326,5.454120,-0.109433,4.515244,5.462397,-0.137776,0.568823,0.173689
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,0.400054932,target_map,2,0,detected,4.476376,5.460818,-0.141145,4.530139,5.465361,-0.138182,0.566501,0.165283
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,0.499877453,target_map,2,0,detected,4.547268,5.448538,-0.137320,4.530675,5.451337,-0.129174,0.555320,0.159422
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,0.600137711,target_map,2,0,detected,4.568933,5.441663,-0.137225,4.523014,5.450386,-0.130508,0.541307,0.194511
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,0.700150013,target_map,2,0,detected,4.511470,5.451546,-0.120749,4.521076,5.445240,-0.129875,0.575119,0.173554
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,0.799932241,target_map,2,0,detected,4.511024,5.449367,-0.116103,4.503090,5.441631,-0.130173,0.560527,0.208479
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,0.901827812,target_map,2,0,detected,4.466686,5.435085,-0.137979,4.478867,5.438462,-0.130660,0.601086,0.152244
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1.000025272,target_map,2,0,detected,4.457336,5.430493,-0.138811,4.502592,5.461165,-0.145280,0.586305,0.186614
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1.099998236,target_map,2,0,detected,4.447819,5.425817,-0.139657,4.532250,5.489182,-0.163152,0.571259,0.221602
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1.200034142,target_map,2,0,detected,4.630094,5.565062,-0.193849,4.567872,5.498529,-0.165432,0.567933,0.175843
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1.300081491,target_map,2,0,detected,4.659316,5.589452,-0.205465,4.609240,5.508119,-0.167027,0.553462,0.210855
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1.402978897,target_map,2,0,detected,4.644797,5.481819,-0.149378,4.656665,5.517922,-0.167896,0.557274,0.160594
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1.500131845,target_map,2,0,detected,4.664176,5.478446,-0.146784,4.635886,5.495242,-0.161338,0.543638,0.194592
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1.604239702,target_map,2,0,detected,4.684941,5.474831,-0.144004,4.606394,5.466216,-0.152678,0.529026,0.231024
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1.700231552,target_map,2,0,detected,4.526198,5.451663,-0.161059,4.586423,5.458743,-0.148554,0.579106,0.180023
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1.799962759,target_map,2,0,detected,4.511859,5.444320,-0.162166,4.561662,5.450788,-0.143756,0.564350,0.214931
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1.900139093,target_map,2,0,detected,4.544942,5.444453,-0.128755,4.531177,5.450259,-0.142093,0.591133,0.165281
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1.999969482,target_map,2,0,detected,4.540371,5.438674,-0.122796,4.531390,5.455009,-0.136700,0.576214,0.200229
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,2.100012064,target_map,2,0,detected,4.532516,5.472185,-0.135687,4.533401,5.461886,-0.130761,0.580550,0.155902
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,2.199774265,target_map,2,0,detected,4.527261,5.475415,-0.134094,4.544210,5.468566,-0.129807,0.566008,0.190821
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,2.301339626,target_map,2,0,detected,4.521913,5.478702,-0.132473,4.558158,5.476890,-0.129448,0.551207,0.226364
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,2.400046825,target_map,2,0,detected,4.598990,5.477854,-0.123982,4.572877,5.480369,-0.133944,0.553231,0.181387
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,2.500352859,target_map,2,0,detected,4.610110,5.480294,-0.121003,4.590273,5.483962,-0.139757,0.539040,0.216493
