run_id,experiment_tag,timestamp_s,state,raw_tracks_count,target_map_tracks_count,raw_has_track,target_map_has_track,target_map_predicted_count,target_map_has_predicted,active_raw_track_id,active_target_map_track_id,raw_dropout,target_map_bridge_active,raw_dropout_duration_s,target_map_bridge_duration_s,longest_raw_dropout_s,longest_target_map_bridge_s
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455631.375484228,SYNC_PRE_TAKEOFF_PROFILE,2,2,1,1,2,1,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455631.473312616,SYNC_PRE_TAKEOFF_PROFILE,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455631.573291779,SYNC_PRE_TAKEOFF_PROFILE,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455631.673362494,SYNC_PRE_TAKEOFF_PROFILE,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455631.773297310,SYNC_PRE_TAKEOFF_PROFILE,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455631.873263836,SYNC_PRE_TAKEOFF_PROFILE,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455631.975648403,SET_TAKEOFF_MODE,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455632.073445320,SET_TAKEOFF_MODE,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455632.173290491,SET_TAKEOFF_MODE,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455632.275907516,SET_TAKEOFF_MODE,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455632.373369694,SET_TAKEOFF_MODE,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455632.473470449,SET_TAKEOFF_MODE,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455632.573330164,SET_TAKEOFF_MODE,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455632.673336029,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455632.773316383,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455632.873222113,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455632.973359585,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455633.074534893,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455633.173295021,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455633.273688316,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455633.373674870,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455633.473230839,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455633.573335409,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455633.673403740,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455633.773368835,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455633.873428106,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455633.973241091,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455634.073282957,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455634.173411369,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455634.273331642,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455634.373474360,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455634.473659039,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455634.573199034,ARMING,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455634.673461199,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455634.773532629,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455634.875066042,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455634.973306179,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455635.073448896,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455635.174041271,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455635.273469687,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455635.374214411,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455635.473309755,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455635.573852777,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455635.673621178,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455635.773488522,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455635.873314619,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455635.973297834,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455636.079130173,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455636.173458576,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455636.273543835,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455636.378484964,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455636.473272562,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455636.573280811,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455636.673352957,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455636.772987366,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455636.873256445,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455636.973768473,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455637.073380947,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455637.173677206,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455637.274135351,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455637.373367548,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455637.473310471,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455637.573295593,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455637.674942493,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455637.773618698,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455637.873220205,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455637.973304033,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455638.073312759,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455638.173318863,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455638.273340702,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455638.375467777,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455638.473324299,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455638.573310137,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455638.673334837,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455638.773310184,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
tracking_cdrone3_20260822_202711_289_milestone4,milestone4,1787455638.873317957,TAKEOFF,2,2,1,1,0,0,1,1,0,0,0.000000,0.000000,0.000000,0.000000
